Year,Cuat,tasa.paro,Genero,prov,Provincias
2013,3,29.6061365983183,Hombres,46,Valencia/València
2013,4,25.931904901673,Hombres,46,Valencia/València
2014,1,27.4553241766357,Hombres,46,Valencia/València
2014,2,25.6272661348804,Hombres,46,Valencia/València
2014,3,25.9991086019908,Hombres,46,Valencia/València
2014,4,21.421200058971,Hombres,46,Valencia/València
2011,1,14.4090305444887,Hombres,47,Valladolid
2011,2,14.0106241699867,Hombres,47,Valladolid
2011,3,15.9303882195448,Hombres,47,Valladolid
2011,4,17.4496644295302,Hombres,47,Valladolid
2012,1,19.5637355146558,Hombres,47,Valladolid
2012,2,18.8045668233714,Hombres,47,Valladolid
2012,3,15.5495978552279,Hombres,47,Valladolid
2012,4,19.8634812286689,Hombres,47,Valladolid
2013,1,20.9416725228391,Hombres,47,Valladolid
2013,2,16.8435951875442,Hombres,47,Valladolid
2013,3,16.8767507002801,Hombres,47,Valladolid
2013,4,21.830985915493,Hombres,47,Valladolid
2014,1,20.173535791757,Hombres,47,Valladolid
2014,2,18.9580318379161,Hombres,47,Valladolid
2014,3,14.3475126171593,Hombres,47,Valladolid
2014,4,13.9880952380952,Hombres,47,Valladolid
2011,1,13.383755343637,Hombres,48,Bizkaia
2011,2,14.2188022750084,Hombres,48,Bizkaia
2011,3,15.4024511427625,Hombres,48,Bizkaia
2011,4,14.6422628951747,Hombres,48,Bizkaia
2012,1,16.2298387096774,Hombres,48,Bizkaia
2012,2,16.0079707738293,Hombres,48,Bizkaia
2012,3,18.8546550569323,Hombres,48,Bizkaia
2012,4,18.2695507487521,Hombres,48,Bizkaia
2013,1,19.4766478966545,Hombres,48,Bizkaia
2013,2,18.662572500853,Hombres,48,Bizkaia
2013,3,16.5572070515036,Hombres,48,Bizkaia
2013,4,18.2642035552457,Hombres,48,Bizkaia
2014,1,19.7465681098205,Hombres,48,Bizkaia
2014,2,17.2185430463576,Hombres,48,Bizkaia
2014,3,16.1122661122661,Hombres,48,Bizkaia
2014,4,19.1583989052343,Hombres,48,Bizkaia
2011,1,18.6372745490982,Hombres,49,Zamora
2011,2,16,Hombres,49,Zamora
2011,3,16.3672654690619,Hombres,49,Zamora
2011,4,15.843621399177,Hombres,49,Zamora
2012,1,21.0743801652893,Hombres,49,Zamora
2012,2,22.2222222222222,Hombres,49,Zamora
2012,3,21.3186813186813,Hombres,49,Zamora
2012,4,23.5565819861432,Hombres,49,Zamora
2013,1,25.4545454545455,Hombres,49,Zamora
2013,2,23.1818181818182,Hombres,49,Zamora
2013,3,24.5495495495496,Hombres,49,Zamora
2013,4,26.8018018018018,Hombres,49,Zamora
2014,1,24.7165532879819,Hombres,49,Zamora
2014,2,24.7240618101545,Hombres,49,Zamora
2014,3,25.3138075313808,Hombres,49,Zamora
2014,4,25.1559251559252,Hombres,49,Zamora
2011,1,20.226843100189,Hombres,50,Zaragoza
2011,2,18.5639880952381,Hombres,50,Zaragoza
2011,3,17.3293323330833,Hombres,50,Zaragoza
2011,4,18.3055975794251,Hombres,50,Zaragoza
2012,1,19.0819423368741,Hombres,50,Zaragoza
2012,2,19.7167349981364,Hombres,50,Zaragoza
2012,3,19.7083021690352,Hombres,50,Zaragoza
2012,4,18.5365853658537,Hombres,50,Zaragoza
2013,1,24.0544629349471,Hombres,50,Zaragoza
2013,2,21.236559139785,Hombres,50,Zaragoza
2013,3,20.2225633154259,Hombres,50,Zaragoza
2013,4,20.4730515703761,Hombres,50,Zaragoza
2014,1,22.5493994575746,Hombres,50,Zaragoza
2014,2,20.9045990117826,Hombres,50,Zaragoza
2014,3,16.5580682253737,Hombres,50,Zaragoza
2014,4,15.1716068642746,Hombres,50,Zaragoza
2011,1,22.0779220779221,Hombres,51,Ceuta
2011,2,21.6814159292035,Hombres,51,Ceuta
2011,3,24.7706422018349,Hombres,51,Ceuta
2011,4,20.4166666666667,Hombres,51,Ceuta
2012,1,29.6943231441048,Hombres,51,Ceuta
2012,2,32.7586206896552,Hombres,51,Ceuta
2012,3,26.2443438914027,Hombres,51,Ceuta
2012,4,28.6343612334802,Hombres,51,Ceuta
2013,1,30.7692307692308,Hombres,51,Ceuta
2013,2,28.8702928870293,Hombres,51,Ceuta
2013,3,23.4782608695652,Hombres,51,Ceuta
2013,4,32.2869955156951,Hombres,51,Ceuta
2014,1,30.2222222222222,Hombres,51,Ceuta
2014,2,27.4774774774775,Hombres,51,Ceuta
2014,3,29.5833333333333,Hombres,51,Ceuta
2014,4,28.4518828451883,Hombres,51,Ceuta
2011,1,19.7969543147208,Hombres,52,Melilla
2011,2,20.2020202020202,Hombres,52,Melilla
2011,3,19.3396226415094,Hombres,52,Melilla
2011,4,17.0103092783505,Hombres,52,Melilla
2012,1,16.4251207729469,Hombres,52,Melilla
2012,2,24.4444444444444,Hombres,52,Melilla
2012,3,25.7281553398058,Hombres,52,Melilla
2012,4,23.6714975845411,Hombres,52,Melilla
2013,1,28.7081339712919,Hombres,52,Melilla
2013,2,29,Hombres,52,Melilla
2013,3,39.7321428571429,Hombres,52,Melilla
2013,4,34.2465753424658,Hombres,52,Melilla
2014,1,22.6130653266332,Hombres,52,Melilla
2014,2,25.5208333333333,Hombres,52,Melilla
2014,3,22.1621621621622,Hombres,52,Melilla
2014,4,21.5384615384615,Hombres,52,Melilla
